date,tmax_c,tmin_c,tmean_c,dewpoint_c,rh_mean_pct,wind_2m_ms,wind_10m_ms,solar_mj,rainfall_mm,wetness_top,wetness_root,wetness_prof
2009-03-10,31.79,21.58,25.26,5.46,35.88,1.87,2.3,20.18,0.0,0.1,0.17,0.17
2009-03-11,29.67,21.86,25.07,9.02,40.78,1.82,2.33,22.57,0.0,0.1,0.17,0.17
2009-03-12,27.7,19.99,23.17,15.7,67.33,2.25,2.63,21.63,0.0,0.1,0.17,0.17
2009-03-13,25.98,19.19,22.13,15.07,67.49,2.52,3.03,19.12,0.0,0.1,0.17,0.17
2009-03-14,28.72,18.12,22.72,12.05,57.79,1.92,2.27,23.03,0.0,0.1,0.17,0.17
2009-03-15,29.6,20.27,24.62,8.3,40.05,1.8,2.2,21.8,0.0,0.1,0.17,0.17
2009-03-16,31.27,23.12,26.67,5.73,29.32,1.75,2.16,21.4,0.0,0.1,0.17,0.17
2009-03-17,32.5,23.68,27.28,7.48,32.18,2.75,3.52,22.3,0.0,0.1,0.17,0.17
2009-03-18,31.16,22.11,26.14,12.73,46.6,3.1,3.85,21.57,0.0,0.09,0.17,0.17
2009-03-19,32.14,23.9,26.3,13.27,47.7,2.32,2.8,21.5,0.0,0.09,0.17,0.17
2009-03-20,30.98,22.52,26.23,14.13,50.63,3.42,4.11,23.18,0.0,0.09,0.17,0.17
2009-03-21,30.71,20.81,25.59,14.6,57.24,4.12,5.02,23.51,0.0,0.09,0.16,0.17
2009-03-22,33.99,25.39,29.55,11.82,35.24,2.89,3.8,20.65,0.58,0.1,0.16,0.17
2009-03-23,31.07,24.23,26.86,18.66,62.18,3.85,4.72,20.07,0.8,0.13,0.17,0.17
2009-03-24,32.35,21.92,26.79,17.87,62.24,1.79,2.23,22.81,0.1,0.14,0.17,0.17
2009-03-25,33.76,24.26,28.26,18.35,57.82,3.05,3.77,19.95,1.74,0.16,0.17,0.17
2009-03-26,26.33,20.74,23.74,15.39,60.17,5.37,6.3,7.22,3.49,0.24,0.18,0.18
2009-03-27,29.93,20.69,24.49,17.26,65.18,3.42,4.02,14.68,1.72,0.22,0.18,0.18
2009-03-28,28.74,21.8,24.72,17.32,64.83,2.74,3.21,17.55,7.34,0.23,0.18,0.18
2009-03-29,27.49,21.44,23.76,18.48,73.07,4.64,5.51,5.89,11.25,0.35,0.21,0.2
2009-03-30,29.28,21.38,24.66,19.0,71.99,5.09,6.18,12.6,5.78,0.32,0.22,0.21
2009-03-31,23.48,19.27,21.51,10.64,51.44,5.02,5.94,16.75,6.9,0.32,0.23,0.23
2009-04-01,25.86,18.28,21.93,9.03,46.28,2.08,2.45,19.66,0.0,0.25,0.22,0.23
2009-04-02,26.44,19.38,22.74,11.82,53.56,1.68,1.96,22.62,0.0,0.23,0.22,0.22
2009-04-03,25.25,19.3,22.34,12.55,55.59,3.24,3.83,12.16,0.16,0.22,0.22,0.22
2009-04-04,23.03,19.48,21.11,15.2,69.23,2.29,2.74,17.6,1.11,0.26,0.22,0.22
2009-04-05,26.41,20.06,22.65,15.96,67.44,3.0,3.52,24.75,0.06,0.24,0.22,0.22
2009-04-06,25.99,19.25,22.38,17.05,73.39,4.39,5.28,24.87,0.0,0.23,0.21,0.22
2009-04-07,28.16,20.23,23.69,17.65,71.75,2.78,3.4,25.05,0.0,0.22,0.21,0.22
2009-04-08,30.3,19.29,24.49,15.82,64.68,1.67,1.96,25.27,0.0,0.21,0.21,0.22
2009-04-09,30.87,21.95,26.45,15.3,53.88,2.23,2.83,22.81,0.0,0.2,0.21,0.21
2009-04-10,32.13,23.94,27.73,15.95,51.84,2.82,3.58,17.76,0.01,0.2,0.2,0.21
2009-04-11,32.98,23.26,27.76,18.5,60.61,3.86,4.75,23.88,0.02,0.19,0.2,0.21
2009-04-12,31.48,23.95,27.31,17.22,55.98,4.04,4.97,17.36,0.77,0.2,0.2,0.21
2009-04-13,29.9,22.89,25.83,16.51,57.85,3.18,3.8,22.62,2.05,0.23,0.2,0.21
2009-04-14,28.61,20.71,24.21,17.62,69.92,4.29,5.12,24.83,0.0,0.21,0.2,0.21
2009-04-15,27.76,20.16,23.68,15.1,61.33,2.72,3.28,26.43,0.0,0.19,0.2,0.21
2009-04-16,34.49,19.75,27.09,10.98,44.29,2.61,3.25,23.89,0.0,0.17,0.2,0.21
2009-04-17,36.01,23.93,29.05,14.98,47.21,4.78,5.87,21.49,0.0,0.16,0.2,0.21
2009-04-18,31.81,25.17,28.09,16.6,52.15,4.25,5.24,17.84,0.0,0.15,0.2,0.2
2009-04-19,32.81,24.45,28.32,11.28,39.28,2.48,3.19,25.25,0.0,0.15,0.2,0.2
2009-04-20,32.28,22.27,27.17,14.43,50.87,3.0,3.71,23.83,0.0,0.14,0.19,0.2
2009-04-21,32.08,22.84,26.89,15.95,56.77,3.25,3.89,24.55,0.0,0.14,0.19,0.2
2009-04-22,28.44,21.9,24.88,15.94,60.82,5.58,6.69,28.06,0.0,0.14,0.19,0.2
2009-04-23,30.22,20.66,25.36,16.36,62.12,3.2,3.86,27.33,0.0,0.14,0.19,0.2
2009-04-24,33.77,21.41,27.38,13.52,49.04,1.5,1.82,27.67,0.0,0.14,0.19,0.2
2009-04-25,35.02,24.99,29.72,7.57,29.2,1.8,2.29,26.21,0.0,0.13,0.19,0.2
2009-04-26,37.51,25.67,31.02,9.81,30.21,2.39,3.31,24.49,0.0,0.12,0.19,0.2
2009-04-27,36.12,26.5,30.99,10.88,31.14,2.78,3.68,24.06,0.0,0.11,0.19,0.19
2009-04-28,36.31,28.8,31.69,10.33,28.62,2.1,2.74,23.47,0.0,0.11,0.19,0.19
2009-04-29,36.19,27.2,31.38,10.9,31.09,2.51,3.27,25.45,0.0,0.11,0.19,0.19
2009-04-30,36.45,27.35,31.49,10.54,30.43,2.41,3.23,25.66,0.0,0.11,0.18,0.19
2009-05-01,37.62,26.6,32.39,9.3,26.46,3.74,4.91,26.52,0.0,0.1,0.18,0.19
2009-05-02,36.83,26.31,31.25,13.75,38.85,6.0,7.35,24.87,0.0,0.1,0.18,0.19
2009-05-03,30.99,23.91,27.32,17.97,61.44,5.54,6.6,27.26,0.0,0.1,0.18,0.19
2009-05-04,35.86,22.55,27.91,17.16,59.6,2.61,3.14,25.68,0.0,0.1,0.18,0.19
2009-05-05,35.31,23.68,28.87,15.73,51.52,1.82,2.19,25.61,0.0,0.1,0.18,0.19
2009-05-06,36.11,26.16,30.87,13.27,37.88,2.52,3.34,19.67,0.03,0.1,0.18,0.19
2009-05-07,36.32,27.23,31.03,12.61,35.26,2.84,3.63,21.59,0.44,0.11,0.18,0.19
2009-05-08,35.33,26.82,30.46,15.63,44.58,2.84,3.42,23.82,0.0,0.11,0.18,0.18
2009-05-09,36.97,25.98,30.75,20.22,59.61,2.95,3.6,24.87,0.0,0.11,0.18,0.18
2009-05-10,38.93,26.32,31.94,20.28,57.93,1.88,2.24,25.99,0.0,0.1,0.18,0.18
2009-05-11,39.76,27.83,33.25,16.28,42.27,2.08,2.55,25.52,0.0,0.1,0.18,0.18
2009-05-12,38.5,28.68,33.11,17.99,44.03,2.56,3.07,26.09,0.0,0.1,0.18,0.18
2009-05-13,37.04,26.84,31.39,20.4,57.67,3.88,4.61,26.92,0.0,0.1,0.18,0.18
2009-05-14,36.93,27.0,31.41,21.92,62.93,3.41,4.1,26.54,1.27,0.14,0.18,0.18
2009-05-15,36.82,26.62,31.18,21.74,63.83,3.91,4.65,27.3,0.0,0.12,0.18,0.18
2009-05-16,36.59,26.12,30.75,22.11,66.25,4.28,5.05,26.92,0.0,0.11,0.18,0.18
2009-05-17,35.72,26.05,30.54,21.61,64.39,5.09,6.07,25.34,0.0,0.11,0.17,0.18
2009-05-18,34.59,26.79,30.18,19.21,57.59,6.1,7.26,24.66,0.0,0.1,0.17,0.18
2009-05-19,33.22,25.84,29.32,19.95,61.16,4.9,5.82,27.36,0.0,0.1,0.17,0.18
2009-05-20,35.39,25.37,30.09,20.79,64.15,2.67,3.17,26.97,0.0,0.1,0.17,0.18
2009-05-21,38.1,25.93,32.09,17.19,48.72,1.73,2.03,27.11,0.0,0.1,0.17,0.18
2009-05-22,40.62,27.47,33.52,14.93,38.34,1.59,1.95,27.41,0.0,0.09,0.17,0.18
2009-05-23,40.39,29.77,34.29,13.45,33.09,1.76,2.18,27.77,0.0,0.08,0.17,0.18
2009-05-24,38.73,29.43,33.59,13.04,33.0,2.23,2.61,28.14,0.0,0.08,0.17,0.17
2009-05-25,38.68,27.83,32.81,16.87,43.04,2.98,3.57,27.85,0.0,0.08,0.17,0.17
2009-05-26,39.19,28.73,33.76,15.13,37.39,2.37,2.85,27.75,0.0,0.08,0.17,0.17
2009-05-27,40.63,30.13,34.91,11.44,28.7,1.91,2.26,28.76,0.0,0.08,0.17,0.17
2009-05-28,39.8,30.59,34.91,10.59,27.33,2.04,2.4,28.72,0.0,0.08,0.17,0.17
2009-05-29,40.34,28.28,33.75,17.45,43.91,2.31,2.72,27.79,0.0,0.08,0.17,0.17
2009-05-30,40.58,28.81,33.66,21.67,56.03,3.15,3.77,27.56,0.0,0.08,0.17,0.17
2009-05-31,40.21,29.28,33.79,23.33,62.2,4.26,5.12,27.3,0.0,0.08,0.17,0.17
2009-06-01,36.24,28.19,31.69,22.08,61.19,4.86,5.71,28.4,0.0,0.08,0.17,0.17
2009-06-02,35.9,27.13,31.25,20.61,60.49,3.97,4.65,27.81,0.0,0.08,0.17,0.17
2009-06-03,38.54,26.69,32.04,19.38,53.47,2.22,2.64,26.63,0.0,0.08,0.16,0.17
2009-06-04,36.27,26.41,31.18,19.95,57.84,2.65,3.12,28.52,0.0,0.08,0.16,0.17
2009-06-05,39.1,26.74,32.56,18.16,46.7,1.81,2.1,27.56,0.0,0.08,0.16,0.17
2009-06-06,39.76,28.53,33.43,19.28,48.03,2.26,2.63,27.82,0.0,0.07,0.16,0.17
2009-06-07,37.88,29.21,32.9,19.21,48.46,2.82,3.27,27.66,0.0,0.07,0.16,0.17
2009-06-08,38.93,27.7,32.99,20.17,55.56,4.89,5.84,26.33,0.0,0.07,0.16,0.17
2009-06-09,38.5,28.16,32.84,20.68,56.34,3.81,4.51,27.11,0.0,0.07,0.16,0.17
2009-06-10,40.83,27.59,33.62,20.64,54.62,1.75,2.1,27.29,0.0,0.07,0.16,0.17
2009-06-11,41.22,29.78,35.29,18.82,43.83,1.15,1.42,27.51,0.0,0.07,0.16,0.17
2009-06-12,41.61,30.59,35.49,17.6,39.23,2.49,3.05,26.82,0.0,0.07,0.16,0.16
2009-06-13,40.9,31.61,35.84,15.02,31.85,3.21,3.87,26.85,0.0,0.07,0.16,0.16
2009-06-14,39.79,29.98,34.5,15.23,34.47,4.02,4.84,26.49,0.0,0.07,0.16,0.16
2009-06-15,37.97,29.15,33.21,20.82,53.1,5.14,6.16,24.37,0.0,0.07,0.16,0.16
2009-06-16,38.55,29.22,33.25,24.23,64.8,3.7,4.37,26.61,0.0,0.07,0.16,0.16
2009-06-17,39.28,28.3,33.24,20.85,55.27,2.92,3.42,26.16,0.0,0.07,0.16,0.16
2009-06-18,38.5,30.89,34.49,15.38,33.64,2.34,2.73,25.91,0.0,0.07,0.16,0.16
2009-06-19,39.38,31.39,35.19,15.79,35.11,3.45,4.1,26.47,0.0,0.07,0.16,0.16
2009-06-20,36.35,29.55,32.7,22.81,59.9,5.04,5.94,26.53,0.0,0.07,0.16,0.16
2009-06-21,39.41,27.61,33.45,22.32,58.2,2.52,3.0,26.19,0.0,0.07,0.16,0.16
2009-06-22,40.69,28.96,34.99,19.79,46.99,3.2,3.91,26.01,0.0,0.07,0.16,0.16
2009-06-23,41.07,29.43,34.84,20.19,46.92,2.55,3.03,26.25,0.0,0.07,0.16,0.16
2009-06-24,39.43,30.83,34.69,19.69,44.81,2.98,3.51,26.8,0.0,0.07,0.16,0.16
2009-06-25,37.71,29.66,33.77,16.04,37.5,2.77,3.28,26.07,0.0,0.07,0.16,0.16
2009-06-26,39.52,30.81,34.36,19.49,44.89,2.18,2.54,26.36,0.0,0.07,0.16,0.16
2009-06-27,39.74,28.92,33.99,20.72,52.29,2.92,3.42,27.43,0.0,0.07,0.16,0.16
2009-06-28,40.58,29.89,34.86,20.69,50.96,2.35,2.75,26.26,0.0,0.07,0.16,0.16
2009-06-29,43.56,30.77,36.27,19.35,44.93,2.22,2.64,27.5,0.0,0.07,0.16,0.16
2009-06-30,44.17,31.01,36.96,19.74,45.59,2.62,3.19,26.11,0.0,0.06,0.15,0.16
2009-07-01,44.24,31.03,36.97,23.0,53.9,1.37,1.63,27.44,0.0,0.06,0.15,0.16
2009-07-02,43.69,32.39,37.27,20.6,43.19,1.93,2.29,27.83,0.0,0.06,0.15,0.16
2009-07-03,39.11,30.87,34.63,24.09,58.58,3.0,3.42,26.72,0.0,0.06,0.15,0.16
2009-07-04,38.62,28.9,33.68,21.5,56.34,2.95,3.41,25.77,0.0,0.06,0.15,0.16
2009-07-05,38.83,28.54,33.64,19.67,49.81,1.67,1.95,23.74,0.0,0.06,0.15,0.16
2009-07-06,39.2,30.44,34.67,22.66,52.7,1.82,2.16,24.89,0.0,0.06,0.15,0.16
2009-07-07,38.17,31.16,34.19,22.92,53.74,2.15,2.46,25.63,0.0,0.06,0.15,0.16
2009-07-08,38.28,30.31,33.8,23.31,57.37,3.77,4.35,26.17,0.0,0.06,0.15,0.16
2009-07-09,38.64,30.7,33.98,23.38,57.84,4.74,5.56,25.84,0.0,0.07,0.15,0.16
2009-07-10,42.38,29.35,34.94,24.98,61.81,2.36,2.76,24.76,0.0,0.07,0.15,0.16
2009-07-11,39.04,31.12,34.51,25.9,65.44,2.38,2.84,25.28,0.0,0.07,0.15,0.16
2009-07-12,40.15,31.46,34.74,25.07,61.82,2.39,2.8,24.76,0.0,0.07,0.15,0.15
2009-07-13,41.58,30.65,35.24,23.62,57.34,1.64,1.93,24.07,0.0,0.07,0.15,0.15
2009-07-14,39.26,31.71,34.65,22.75,52.77,2.22,2.53,24.18,0.0,0.07,0.15,0.15
2009-07-15,40.53,30.62,34.74,24.32,58.42,2.06,2.36,23.36,0.0,0.07,0.15,0.15
2009-07-16,40.74,31.53,35.62,24.26,54.39,3.29,3.89,22.81,0.0,0.07,0.15,0.15
2009-07-17,39.46,31.49,34.92,24.66,57.27,3.45,3.95,23.52,0.0,0.07,0.15,0.15
2009-07-18,40.71,31.56,35.47,24.72,56.89,3.16,3.6,24.27,0.0,0.07,0.15,0.15
2009-07-19,39.61,32.02,35.5,24.23,54.86,2.28,2.61,21.84,0.0,0.07,0.15,0.15
2009-07-20,38.45,31.6,34.62,23.99,55.92,2.02,2.36,22.81,0.0,0.07,0.15,0.15
2009-07-21,40.63,31.79,35.8,24.86,55.56,1.62,1.87,25.36,0.0,0.07,0.15,0.15
2009-07-22,41.25,32.64,35.99,25.69,58.09,2.6,2.96,26.03,0.0,0.07,0.15,0.15
2009-07-23,42.16,32.57,36.94,24.01,50.75,1.28,1.45,26.0,0.0,0.07,0.15,0.15
2009-07-24,39.57,32.55,35.75,25.78,57.93,4.43,5.22,23.96,0.0,0.07,0.15,0.15
2009-07-25,41.91,31.08,36.05,24.64,55.45,4.84,5.73,24.03,0.0,0.07,0.15,0.15
2009-07-26,40.86,32.2,35.83,25.04,56.06,3.89,4.5,24.42,0.0,0.07,0.15,0.15
2009-07-27,38.42,31.0,34.1,25.27,63.74,4.33,4.97,25.63,0.0,0.07,0.15,0.15
2009-07-28,39.61,29.93,34.19,25.21,63.79,4.31,5.0,26.42,0.0,0.07,0.15,0.15
2009-07-29,37.89,30.18,33.87,24.17,61.89,3.58,4.15,26.11,0.0,0.07,0.15,0.15
2009-07-30,39.58,30.67,34.89,19.55,46.53,2.55,3.04,24.83,0.0,0.07,0.15,0.15
2009-07-31,39.82,29.86,34.51,19.4,47.99,2.21,2.58,21.01,0.0,0.07,0.15,0.15
2009-08-01,39.63,31.71,34.74,17.55,39.13,2.0,2.36,19.72,0.0,0.06,0.15,0.15
2009-08-02,39.69,30.59,34.82,19.66,44.26,1.06,1.23,20.45,0.0,0.06,0.15,0.15
2009-08-03,41.84,31.79,36.06,19.69,42.9,1.95,2.35,21.5,0.0,0.06,0.15,0.15
2009-08-04,41.8,31.31,35.96,19.39,43.86,2.37,2.79,24.01,0.0,0.06,0.15,0.15
2009-08-05,41.3,31.59,35.91,18.86,42.07,3.22,3.81,23.38,0.0,0.06,0.15,0.15
2009-08-06,40.97,30.82,35.47,20.72,47.61,3.68,4.4,22.94,0.0,0.06,0.15,0.15
2009-08-07,41.32,31.61,35.99,19.96,43.22,4.01,4.82,22.62,0.0,0.06,0.15,0.15
2009-08-08,40.59,31.44,35.22,21.68,50.66,4.37,5.22,23.3,0.0,0.06,0.15,0.15
2009-08-09,40.41,30.65,35.08,24.31,59.65,4.25,5.06,24.16,0.0,0.06,0.15,0.15
2009-08-10,40.23,29.58,34.05,24.27,63.18,3.26,3.82,24.28,0.0,0.06,0.15,0.15
2009-08-11,42.24,29.34,35.2,22.78,55.08,1.76,2.06,24.56,0.0,0.06,0.15,0.15
2009-08-12,39.16,31.28,34.7,25.32,60.0,4.29,5.03,22.94,0.0,0.06,0.15,0.15
2009-08-13,39.35,30.59,34.46,24.31,58.07,3.39,3.92,22.55,0.0,0.06,0.15,0.15
2009-08-14,38.84,30.36,34.3,24.82,59.71,3.14,3.58,23.51,0.0,0.06,0.15,0.15
2009-08-15,38.46,31.64,34.61,23.65,55.02,2.83,3.22,22.65,0.0,0.06,0.15,0.15
2009-08-16,38.46,31.05,34.23,25.17,60.86,4.33,5.12,22.67,0.09,0.06,0.15,0.15
2009-08-17,38.12,30.38,33.66,25.31,63.19,6.72,7.93,23.09,0.01,0.06,0.15,0.15
2009-08-18,39.51,30.14,34.44,23.89,56.54,4.3,5.06,22.88,0.0,0.06,0.15,0.15
2009-08-19,38.94,30.2,34.31,23.33,54.69,3.41,3.92,22.91,0.0,0.06,0.15,0.15
2009-08-20,38.22,30.2,34.03,23.92,57.86,3.03,3.47,22.57,0.0,0.06,0.15,0.15
2009-08-21,38.07,31.78,34.52,22.48,51.1,3.78,4.34,22.41,0.0,0.06,0.15,0.15
2009-08-22,39.0,31.6,34.86,22.47,50.78,3.35,3.9,23.03,0.0,0.06,0.15,0.15
2009-08-23,39.74,31.77,35.32,21.44,47.4,2.92,3.44,23.31,0.0,0.06,0.15,0.15
2009-08-24,40.78,31.24,35.56,20.73,46.06,2.36,2.78,23.73,0.0,0.06,0.15,0.15
2009-08-25,40.94,32.06,36.18,17.64,36.5,2.29,2.75,23.41,0.0,0.06,0.15,0.15
2009-08-26,38.6,31.16,34.78,22.78,52.31,2.74,3.24,23.55,0.0,0.06,0.15,0.15
2009-08-27,40.64,30.32,35.29,22.91,53.4,2.49,2.91,22.96,0.0,0.06,0.15,0.15
2009-08-28,40.97,30.16,35.24,22.77,52.43,3.37,3.96,23.13,0.0,0.06,0.15,0.15
2009-08-29,39.97,29.7,34.36,23.46,56.04,3.3,3.8,22.49,0.0,0.06,0.15,0.15
2009-08-30,38.69,31.25,34.74,24.2,56.25,2.27,2.6,22.38,0.0,0.06,0.15,0.15
2009-08-31,38.89,31.46,34.62,25.04,60.36,3.26,3.77,23.1,0.0,0.06,0.15,0.15
2009-09-01,39.14,31.57,34.57,24.52,58.26,1.83,2.14,22.87,0.0,0.06,0.15,0.15
2009-09-02,39.38,31.12,34.45,23.37,55.22,2.07,2.35,22.88,0.0,0.06,0.15,0.15
2009-09-03,37.4,30.98,33.73,23.8,57.83,1.84,2.05,23.24,0.02,0.06,0.15,0.15
2009-09-04,37.95,30.11,33.44,22.84,56.74,1.92,2.18,23.48,0.01,0.06,0.15,0.15
2009-09-05,39.36,30.28,33.74,21.82,52.82,2.64,3.07,22.85,0.27,0.07,0.15,0.15
2009-09-06,39.06,29.61,33.69,22.43,54.81,1.61,1.85,23.65,0.06,0.07,0.15,0.15
2009-09-07,41.09,30.66,35.34,22.83,51.59,2.52,2.99,22.69,0.02,0.07,0.15,0.15
2009-09-08,41.84,30.93,35.55,21.64,49.39,3.28,3.86,22.93,0.01,0.07,0.15,0.15
2009-09-09,39.14,30.51,34.25,21.86,51.76,2.48,2.93,22.94,0.0,0.06,0.15,0.15
2009-09-10,38.7,30.12,33.72,23.27,57.64,1.95,2.26,22.98,0.0,0.06,0.15,0.15
2009-09-11,39.96,31.32,35.01,20.79,45.6,1.64,1.88,23.16,0.0,0.06,0.15,0.15
2009-09-12,40.01,30.18,34.85,22.23,50.52,3.13,3.65,21.65,0.01,0.06,0.15,0.15
2009-09-13,39.27,30.2,34.34,22.11,52.26,3.17,3.65,22.45,0.0,0.06,0.15,0.15
2009-09-14,38.26,30.02,33.64,22.68,56.05,2.76,3.16,22.39,0.0,0.06,0.15,0.15
2009-09-15,37.08,29.76,32.58,23.13,59.89,3.42,3.97,23.39,0.0,0.06,0.15,0.15
2009-09-16,37.28,28.87,32.6,23.14,59.58,4.59,5.44,22.58,0.0,0.06,0.15,0.15
2009-09-17,36.84,30.12,33.14,22.93,56.64,2.66,3.11,21.49,0.0,0.06,0.15,0.15
2009-09-18,38.38,29.46,33.43,22.26,54.7,2.8,3.26,22.29,0.0,0.06,0.15,0.15
2009-09-19,37.37,28.69,32.74,22.96,58.98,4.21,4.88,21.56,0.0,0.06,0.15,0.15
2009-09-20,37.09,29.82,32.88,20.49,50.73,3.82,4.41,21.64,0.0,0.06,0.15,0.15
2009-09-21,36.64,30.04,32.72,19.71,48.77,4.05,4.78,21.16,0.0,0.06,0.15,0.15
2009-09-22,36.22,29.73,32.4,23.3,60.57,3.84,4.54,21.58,0.0,0.06,0.15,0.15
2009-09-23,37.71,28.86,32.56,23.5,63.0,3.32,3.91,21.64,0.0,0.06,0.15,0.15
2009-09-24,37.78,28.47,32.42,23.34,63.69,3.07,3.64,21.73,0.0,0.06,0.15,0.15
2009-09-25,38.21,27.85,32.23,21.5,58.33,2.36,2.8,21.41,0.0,0.06,0.15,0.15
2009-09-26,37.04,28.93,32.39,22.95,60.97,3.53,4.19,21.74,0.0,0.06,0.15,0.15
2009-09-27,36.32,28.32,31.79,18.86,48.71,2.33,2.75,21.91,0.0,0.06,0.15,0.15
2009-09-28,37.45,28.26,32.54,21.15,52.88,1.86,2.17,20.91,0.0,0.06,0.15,0.15
2009-09-29,37.23,29.45,32.54,20.78,51.87,2.19,2.49,21.99,0.0,0.06,0.15,0.15
2009-09-30,36.45,27.71,31.86,20.26,53.95,1.85,2.14,21.5,0.0,0.06,0.15,0.15
2009-10-01,38.02,28.27,32.94,18.9,47.11,1.41,1.62,22.3,0.0,0.06,0.15,0.15
2009-10-02,37.45,29.17,32.93,21.55,55.25,2.11,2.51,20.93,0.0,0.06,0.15,0.15
2009-10-03,37.56,28.95,32.64,22.28,59.24,2.41,2.85,20.74,0.0,0.06,0.15,0.15
2009-10-04,35.9,28.99,31.77,21.83,58.81,3.61,4.27,20.64,0.0,0.06,0.15,0.15
2009-10-05,36.55,28.42,31.66,18.42,49.28,2.4,2.83,20.81,0.0,0.06,0.15,0.15
2009-10-06,36.66,28.06,31.73,19.02,51.72,2.24,2.65,19.89,0.0,0.06,0.15,0.15
2009-10-07,36.17,27.76,31.41,17.97,49.4,2.42,2.86,19.93,0.0,0.06,0.15,0.15
2009-10-08,35.92,27.46,31.24,18.32,50.36,2.8,3.31,19.55,0.0,0.06,0.15,0.15
2009-10-09,35.46,27.49,30.83,18.97,53.66,2.34,2.74,19.88,0.0,0.06,0.15,0.15
2009-10-10,35.74,27.53,31.16,17.83,48.57,1.95,2.29,20.3,0.0,0.06,0.15,0.15
2009-10-11,36.0,27.57,31.5,17.32,47.09,2.44,2.94,20.03,0.0,0.06,0.15,0.15
2009-10-12,36.09,28.71,31.56,17.57,47.31,2.42,2.9,19.9,0.0,0.06,0.15,0.15
2009-10-13,35.15,27.11,30.56,18.82,53.33,2.59,3.01,18.46,0.0,0.06,0.15,0.15
2009-10-14,35.13,27.92,30.81,17.72,48.42,1.81,2.1,18.76,0.0,0.06,0.15,0.15
2009-10-15,35.0,27.74,30.84,17.85,48.81,2.5,2.95,18.69,0.0,0.06,0.15,0.15
2009-10-16,33.8,27.62,30.09,19.68,55.66,3.52,4.23,17.89,0.0,0.06,0.15,0.15
2009-10-17,33.37,26.91,29.51,20.16,59.87,2.99,3.55,18.89,0.0,0.06,0.15,0.15
2009-10-18,33.23,26.25,29.25,19.75,59.74,2.51,2.93,18.79,0.0,0.06,0.15,0.15
2009-10-19,34.83,25.82,29.78,13.46,40.77,1.92,2.33,18.99,0.0,0.06,0.15,0.15
2009-10-20,35.06,25.72,30.13,17.39,49.59,1.78,2.14,18.44,0.0,0.06,0.15,0.15
2009-10-21,34.1,26.72,30.09,17.96,50.28,1.55,1.84,17.87,0.01,0.06,0.15,0.15
2009-10-22,33.84,26.23,29.86,18.76,53.77,1.78,2.13,17.79,0.14,0.06,0.15,0.15
2009-10-23,32.91,26.08,29.54,18.53,53.95,2.03,2.41,16.63,0.0,0.06,0.15,0.15
2009-10-24,33.93,25.52,29.79,18.4,53.45,2.0,2.41,17.45,0.0,0.06,0.15,0.15
2009-10-25,33.76,26.94,29.81,16.96,49.52,2.18,2.64,17.69,0.0,0.06,0.15,0.15
2009-10-26,33.41,25.17,28.83,17.11,53.01,2.65,3.15,17.82,0.0,0.06,0.15,0.15
2009-10-27,31.96,25.06,28.07,20.49,65.26,1.89,2.16,17.61,0.0,0.06,0.15,0.15
2009-10-28,32.04,25.22,28.25,18.51,58.13,1.3,1.58,17.16,0.0,0.06,0.15,0.15
2009-10-29,33.98,25.26,29.24,18.07,54.11,3.28,3.99,17.22,0.0,0.06,0.15,0.15
2009-10-30,32.54,24.52,28.22,17.55,56.2,2.85,3.43,16.94,0.0,0.06,0.15,0.15
2009-10-31,33.46,24.19,28.45,16.22,51.14,2.62,3.15,17.69,0.0,0.06,0.15,0.15
2009-11-01,33.03,25.56,28.69,15.69,48.82,2.02,2.36,16.57,0.0,0.06,0.15,0.15
2009-11-02,33.22,24.66,28.78,16.1,49.24,1.74,2.04,17.34,0.0,0.06,0.15,0.15
2009-11-03,33.21,25.32,29.0,14.21,42.35,1.89,2.32,17.11,0.0,0.06,0.15,0.15
2009-11-04,34.06,25.7,29.47,18.5,53.8,2.58,3.21,16.67,0.0,0.06,0.15,0.15
2009-11-05,33.23,24.91,28.71,18.89,57.49,1.66,2.05,16.23,0.0,0.06,0.15,0.15
2009-11-06,32.46,24.78,28.13,18.57,59.25,1.76,2.08,17.37,0.0,0.06,0.15,0.15
2009-11-07,32.1,23.87,27.56,19.26,64.99,1.5,1.74,17.19,0.0,0.06,0.15,0.15
2009-11-08,33.73,24.82,28.7,14.67,46.27,2.25,2.8,16.55,0.0,0.06,0.15,0.15
2009-11-09,33.21,24.6,28.31,13.21,43.23,2.58,3.26,17.21,0.0,0.06,0.15,0.15
2009-11-10,31.22,22.99,27.15,15.86,53.09,2.07,2.56,16.46,0.0,0.06,0.15,0.15
2009-11-11,31.24,23.53,27.0,12.16,42.0,2.55,3.13,17.54,0.0,0.06,0.15,0.15
2009-11-12,30.04,21.51,25.58,11.68,45.59,1.72,2.13,17.75,0.0,0.06,0.15,0.15
2009-11-13,30.01,22.34,25.98,13.26,47.83,1.15,1.37,17.07,0.0,0.06,0.15,0.15
2009-11-14,30.7,22.5,26.24,11.76,44.57,1.19,1.44,16.76,0.0,0.06,0.15,0.15
2009-11-15,30.83,23.59,26.37,13.75,48.76,1.83,2.22,16.43,0.0,0.06,0.15,0.15
2009-11-16,30.08,24.26,26.59,18.68,63.45,1.67,2.0,14.56,0.0,0.06,0.15,0.15
